KEY UNIT ID,ORIS CODE,LOCATION IDENTIFIER,DUCT IND,BYPASS IND,STACK HEIGHT,SHAPE CD,BEGIN DATE,END DATE,MATERIAL CD,CROSS AREA FLOW,CROSS AREA EXIT,GROUND ELEVATION
3703,50949,CT2B,,,85,,7/1/2000,,,,171,120
3704,50966,1,,,90,,7/1/1997,3/31/2019,,,143,57
3705,50966,2,,,90,,7/1/1997,3/31/2019,,,143,57
3706,50974,1,1,0,363,RECT,5/1/1999,,OTHER,60,113,1395
3707,50974,2,1,,363,RECT,5/1/1999,,OTHER,60,113,1395
3708,50978,A,,,125,,12/11/1993,,,,87,410
3709,50978,B,,,125,,12/11/1993,,,,87,420
3710,51030,1,,,150,,5/1/1999,,,,195,529
3711,51030,2,,,150,,5/1/1999,,,,195,529
3712,52019,CT1,,,80,,3/10/2001,,,,254,125
3713,52026,1,,,168,,5/1/1999,,,,108,156
3714,52056,4,,,135,,5/1/1999,,,,113,85
3718,52106,CS0001,0,0,200,ROUND,5/1/1999,,BRICK,,283,15
3719,52106,CS0001,0,0,200,ROUND,5/1/1999,,BRICK,,283,15
3720,52106,CS0001,0,0,200,ROUND,5/1/1999,,BRICK,,283,15
3721,52106,CS0001,0,0,200,ROUND,5/1/1999,,BRICK,,283,15
3722,52149,39,0,0,76,ROUND,5/1/1999,,OTHER,,89,350
3723,52149,40,0,,150,ROUND,4/20/2001,,OTHER,,87,348
3728,52193,21H701,,,350,,5/1/1999,,,,95,53
3730,52193,37H1,,,81,,5/1/1999,,,,20,59
3731,52193,41H1,,,175,,5/1/1999,,,,71,63
3732,52193,42H123,,,294,,5/1/1999,,,,111,62
3733,52193,DCPP1,,,500,,5/1/1999,,,,314,61
3734,52193,DCPP2,,,500,,5/1/1999,,,,314,61
3735,52193,DCPP3,,,500,,5/1/1999,,,,314,61
3736,52193,DCPP4,,,500,,5/1/1999,,,,314,61
3737,52193,MECCU1,,,160,,5/25/2000,,,,143,61
3738,52193,MECCU2,,,160,,5/10/2000,,,,143,61
3739,55333,1,,,144,,12/1/2001,,,,234,18
3740,55333,2,,,144,,12/1/2001,,,,234,18
3741,55333,3,,,144,,12/1/2001,,,,234,18
3742,54034,1GTDBS,,,150,,1/1/1995,,,,104,21
3743,54041,11854,,,100,,5/1/1999,,,,113,623
3744,54041,11855,,,100,,5/1/1999,,,,113,623
3745,54041,11856,,,100,,5/1/1999,,,,113,623
3746,54056,1,,,177,,5/1/1999,,,,108,56
3747,54076,1,,,175,,5/1/1999,,,,95,1420
3748,54088,N01PB,,,83,,5/1/1999,,,,87,515
3751,54099,44,,,205,ROUND,5/1/1999,,OTHER,133,143,171
3752,54114,GT1,,,110,,5/1/1999,,,,71,7
3753,54114,GT2,,,110,,5/1/1999,,,,71,7
3754,54131,NTCT1,,,165,,5/1/1999,,,,107,579
3755,54138,01GTDB,,,150,,5/1/1999,,,,105,354
3756,54144,31,,,275,ROUND,5/1/1999,,OTHER,78,38,1338
3757,54149,1,,,218,,4/1/1995,,,,83,107
3758,54236,5,,,200,ROUND,5/1/1999,,OTHER,,57,9
3759,54236,8,,,200,,5/1/1999,,,,25,9
3760,54324,3,,,150,,5/1/1999,,,,195,529
3761,54324,4,,,150,,5/1/1999,,,,195,529
3762,54365,1,,,100,,9/14/1995,,,,95,127
3763,54365,2,,,100,,9/14/1995,,,,95,127
3765,54416,189003,,,140,,5/1/1999,,,,113,320
3768,54424,EU001,,,100,,1/1/1995,,,,95,82
3769,54424,EU002,,,100,,1/1/1995,,,,95,82
3770,54425,1,,,50,,1/1/1995,,,,50,0
3771,54425,2,,,50,,1/1/1995,,,,50,0
3772,54426,1,,,125,,8/10/1994,,,,201,149
3773,54466,1,,,115,,9/25/1993,,,,194,100
3774,54547,1,,,195,,5/1/1999,,,,269,279
3775,54547,2,,,195,,5/1/1999,,,,269,279
3776,54547,3,,,195,,5/1/1999,,,,269,279
3777,54547,4,,,195,,5/1/1999,,,,269,279
3778,54571,1,,,120,,5/1/1999,,,,113,0
3779,54571,2,,,120,,5/1/1999,,,,113,0
3780,54574,1,,,160,ROUND,5/1/1999,,OTHER,,210,270
3781,54574,2,,,160,ROUND,5/1/1999,,OTHER,,210,270
3782,54586,1,,,160,,5/1/1999,,,,113,100
3783,54592,1,,,200,,4/1/1993,,,,123,256
3784,54593,1,,,150,ROUND,1/1/1995,,OTHER,,95,0
3785,54605,1,,,132,,5/1/1999,,,,82,39
3787,54634,1,,,316,ROUND,5/1/1999,,BRICK,133,104,1382
3788,54638,CS1,0,0,290,ROUND,5/1/2002,,OTHER,12,14,1442
3789,54638,CS1,0,0,290,ROUND,5/1/2002,,OTHER,12,14,1442
3790,54640,1001,,,175,,5/1/1999,,,,177,39
3791,54640,2001,,,175,,5/1/1999,,,,177,39
3792,54657,1,,,139,,5/1/1999,,,,78,0
3793,54658,1,,,150,,1/1/1995,,,,254,149
3795,54749,1,0,0,65,,11/24/1994,,,,81,635
3796,54761,1,,,214,,7/1/1996,,,,254,561
3797,54761,2,,,214,,7/1/1996,,,,254,561
3798,54785,2,,,255,,1/1/1998,,,,254,0
3799,54785,25,,,255,,1/1/1998,,,,86,0
3800,54805,1,,,125,,5/1/1999,,,,300,250
3802,54814,1,,,80,,3/31/1996,,,,78,5700
3803,54814,2,,,80,,3/31/1996,,,,78,5700
3804,54817,EAST,,,132,,4/1/1997,,,,286,0
3806,54832,1,,,165,,1/1/1997,,,,47,217
3807,54832,2,,,165,,1/1/1997,,,,47,217
3808,54907,1,,,177,,5/1/1999,4/30/2010,,,54,15
3808,54907,1,,,131,,5/1/2010,,,,28,15
3809,54914,1,,,315,ROUND,10/30/1996,,OTHER,,226,10
3810,54914,2,,,315,,10/30/1996,,,,226,10
3811,54915,1,,,100,,3/31/1996,,,,177,0
3812,55010,1,,,213,,3/5/1997,,,,254,805
3813,55011,1,,,175,,6/13/1997,,,,254,810
3814,55015,1,,,119,,9/29/1997,,,,213,35
3815,55015,2,,,119,,9/29/1997,,,,213,35
3816,55015,3,,,119,,9/29/1997,,,,213,35
3817,55015,4,,,119,,1/1/2001,,,,213,35
3818,55026,1,,,150,,5/1/1999,,,,227,30
3819,55029,B01,,,65,,1/5/2000,,,,314,594
3820,55031,CT01,,,212,,1/22/2000,,,,128,434
3821,55031,CT02,,,212,,2/17/2000,,,,128,434
3822,55031,CT03,,,212,,8/15/2000,,,,128,434
3824,55039,GT-1,,,50,,7/1/2000,9/30/2014,,,494,5060
3824,55039,GT-1,,,54,,10/1/2014,,,,494,5060
3825,55040,1,,,160,,1/1/1998,,,,227,1000
3826,55040,2,,,160,,2/2/1998,,,,227,1000
3827,55041,1,0,0,125,,9/28/1999,,,,254,183
3828,55042,BE1,,,130,,5/1/1999,,,,214,25
3829,55042,BE2,,,130,,5/1/1999,,,,214,25
3830,55043,CCCP1,,,100,,7/1/1998,,,,113,680
3831,55047,CG-1,,,110,,9/29/1998,,,,212,25
3832,55047,CG-2,,,200,,9/29/2000,,,,300,50
3833,55047,CG-3,,,200,,9/29/2000,,,,300,50
3836,55048,1,,,150,,2/1/2000,,,,280,256
3837,55061,CT1,,,70,,7/1/2001,,,,314,786
3838,55061,CT2,,,70,,10/1/2001,,,,314,786
3839,55061,CT3,,,70,,7/1/2001,,,,314,786
3840,55061,CT4,,,70,,4/1/2002,,,,314,786
3841,55061,CT5,,,70,,4/1/2002,,,,314,786
3842,55061,CT6,,,70,,4/1/2002,,,,314,786
3843,55062,1,,,153,,7/1/2000,,,,254,368
3844,55062,2,,,153,,7/1/2000,,,,254,368
3845,55062,3,,,153,,7/1/2000,,,,254,368
3846,55063,1,,,125,,5/20/2000,,,,283,225
3847,55063,2,,,125,,6/27/2000,,,,283,225
3848,55063,3,,,125,,7/1/2000,,,,283,225
3849,55064,1,,,130,,10/16/1998,,,,227,3025
3850,55064,2,,,130,,11/10/1998,,,,227,3025
3851,55065,1,,,118,,12/21/1999,,,,255,3501
3851,55065,MS1A,,0,118,,1/19/2000,,,,255,3501
3851,55065,MS1B,,1,90,,6/24/1999,,,,243,3501
3852,55065,2,,,118,,12/21/1999,,,,255,3501
3852,55065,MS2A,,0,118,,12/7/1999,,,,255,3501
3852,55065,MS2B,,1,90,,6/24/1999,,,,243,3501
3853,55068,1,,,155,,6/6/2000,,,,254,62
3854,55068,2,,,155,,6/6/2000,,,,254,62
3855,55075,CT-1,,,225,,2/27/2002,,,,239,225
3856,55076,AA001,1,,350,ROUND,5/23/2001,,OTHER,240,531,564
3856,55076,CS001,0,0,350,ROUND,7/1/2016,,OTHER,,531,564
3857,55076,AA002,1,,350,ROUND,5/15/2001,,OTHER,240,531,564
3857,55076,CS001,0,0,350,ROUND,7/1/2016,,OTHER,,531,564
3860,55077,EDE1,,,100,,4/19/2000,,,,284,1823
3861,55077,EDE2,,,100,,4/19/2000,,,,284,1823
3862,55079,1,,,225,,7/17/2000,,,,284,613
3863,55086,101,,,200,,4/14/2000,,,,254,27
3864,55086,102,,,200,,4/15/2000,,,,254,27
3865,55087,CC1,,,105,,4/1/2001,,,,241,662
3866,55087,CC2,,,105,,4/1/2001,,,,241,662
3867,55087,CC3,,,175,,7/11/2002,,,,221,662
3868,55087,CC4,,,175,,7/20/2002,,,,221,662
3869,55088,GTP1,,,60,,10/1/1999,,,,380,100
3870,55089,CT1,,,130,,7/15/2002,,,,238,0
3871,55089,CT2,,,130,,8/9/2002,,,,238,0
3872,55089,CT3,,,130,,9/6/2002,,,,238,0
3873,55091,STK1,,,155,,7/1/2000,,,,255,699
3874,55091,STK2,,,155,,7/1/2000,,,,255,699
3875,55091,STK3,,,155,,10/26/2000,,,,255,699
3876,55091,STK4,,,155,,12/11/2000,,,,255,699
3877,55091,STK5,,,155,,11/7/2001,,,,254,699
3878,55091,STK6,,,155,,12/18/2001,,,,254,699
3879,55097,1,,,130,,6/1/2000,,,,285,542
3880,55097,2,,,130,,6/1/2000,,,,285,542
3881,55097,3,,,130,,6/1/2000,,,,285,542
3882,55097,4,,,130,,6/1/2000,,,,285,542
3883,55098,1,0,0,150,ROUND,7/3/1999,,OTHER,,264,120
3884,55098,2,0,0,150,ROUND,7/28/1999,,OTHER,,264,120
3893,55100,1,,,150,,10/1/2000,,,,280,610
3894,55101,1,,,60,,10/1/1999,,,,166,774
3895,55102,1,,,39,,10/1/1999,,,,253,1330
3896,55102,2,,,39,,10/1/1999,,,,253,1330
3897,55102,3,,,39,,10/1/1999,,,,263,1330
3898,55102,4,,,39,,10/1/1999,,,,253,1330
3899,55103,CT1,,,150,,7/1/2001,,,,255,4140
3900,55103,CT2,,,150,,7/1/2001,,,,255,4140
3901,55104,SAB-1,,,92,ROUND,1/6/2000,,OTHER,95,95,20
3902,55104,SAB-2,,,92,ROUND,1/6/2000,,OTHER,95,95,20
3903,55107,RISEP1,,,185,,10/1/2002,,,,283,336
3904,55107,RISEP2,,,185,,10/1/2002,,,,283,336
3908,55109,T1,0,0,60,RECT,6/18/1999,,OTHER,,369,0
3909,55109,T2,0,0,60,RECT,6/18/1999,,OTHER,,369,0
3910,55109,T3,0,0,60,RECT,10/28/1999,,OTHER,,369,0
3911,55109,T4,0,0,60,RECT,6/1/2000,,OTHER,,369,0
3912,55110,1,0,0,92,ROUND,6/18/2000,,OTHER,,177,664
3913,55110,2,0,0,92,ROUND,6/10/2000,,OTHER,,177,664
3914,55110,3,0,0,92,ROUND,11/25/2000,,OTHER,,177,664
3915,55110,4,0,0,92,ROUND,7/13/2000,,OTHER,,177,664
3916,55110,5,0,0,92,ROUND,7/13/2000,,OTHER,,177,664
3917,55110,6,0,0,92,ROUND,7/13/2000,,OTHER,,177,664
3918,55110,7,0,0,92,ROUND,7/13/2000,,OTHER,,177,664
3919,55110,8,0,0,92,ROUND,7/13/2000,,OTHER,,177,664
3920,55111,1,0,0,92,ROUND,5/28/2000,,OTHER,,177,528
3921,55111,2,0,0,92,ROUND,5/27/2000,,OTHER,,177,528
3922,55111,3,0,0,92,ROUND,5/28/2000,,OTHER,,177,528
3923,55111,4,0,0,92,ROUND,5/28/2000,,OTHER,,177,528
3924,55111,5,0,0,92,ROUND,7/7/2000,,OTHER,,177,528
3925,55111,6,0,0,92,ROUND,7/28/2000,,OTHER,,177,528
3926,55111,7,0,0,92,ROUND,7/18/2000,,OTHER,,177,528
3927,55111,8,0,0,92,ROUND,7/8/2000,,OTHER,,177,528
3928,55112,CT01,,,145,,4/2/2001,,,,254,41
3929,55112,CT02,,,145,,4/11/2001,,,,254,41
3934,55113,88001,,,176,ROUND,5/1/1999,,BRICK,5,95,109
3935,55116,CT1,,,60,,7/1/2000,,,,147,0
3936,55116,CT2,,,60,,8/16/2000,,,,147,0
3937,55116,CT3,,,60,,8/14/2000,,,,147,0
3938,55116,CT4,,,60,,8/13/2000,,,,147,0
3939,55116,CT5,,,60,,9/7/2000,,,,147,0
3940,55117,RS-5,,,125,,7/1/2002,,,,282,12
3941,55117,RS-6,,,125,,7/1/2002,,,,282,12
3945,55120,CTG-1,,,124,,7/18/2001,,,,254,10
3946,55120,CTG-2,,,124,,8/11/2001,,,,254,10
3951,55123,CTG-1,,,170,,7/29/2001,,,,329,83
3952,55123,CTG-2,,,170,,7/25/2001,,,,329,83
3953,55124,P1,,,150,,4/16/2001,,,,316,2490
3954,55124,P2,,,150,,3/8/2001,,,,316,2490
3956,55126,CT01,,,135,,7/1/2002,,,,254,68
3957,55126,CT02,,,135,,4/1/2002,,,,254,68
3958,55127,CT1,,,90,,10/1/2000,,,,314,0
3959,55127,CT2,,,90,,10/1/2000,,,,314,0
3960,55128,T1,,,55,,4/23/2001,,,,369,490
3961,55128,T2,,,55,,5/5/2001,,,,369,490
3962,55128,T3,,,55,,5/25/2001,,,,369,490
3964,55129,DBG1,,,160,,9/18/2001,,,,284,1325
3965,55129,DBG2,,,160,,10/2/2001,,,,284,1325
3966,55131,GTG-1,,,199,,1/1/2002,,,,254,632
3967,55131,GTG-2,,,199,,1/28/2002,,,,254,632
3968,55131,GTG-3,,,199,,4/1/2002,,,,254,632
3969,55131,GTG-4,,,199,,6/11/2002,,,,254,632
3970,55132,OGTDB1,,,153,,7/1/2001,,,,254,379
3971,55132,OGTDB2,,,153,,7/1/2001,,,,254,379
3972,55132,OGTDB3,,,153,,7/1/2001,,,,254,379
3973,55135,CT01,,,110,,4/8/2000,,,,254,787
3974,55135,CT02,,,110,,4/8/2000,,,,254,787
3975,55137,CTG-1,,,125,,4/1/2002,,,,255,560
3976,55137,CTG-2,,,125,,4/1/2002,,,,255,560
3977,55137,CTG-3,,,125,,4/1/2002,,,,255,560
3981,55139,CTG1,,,174,,10/28/2002,,,,366,0
3982,55139,CTG2,,,174,,5/6/2003,,,,366,0
3985,7925,CT01,,,56,,8/6/2001,,,,143,1297
3986,7925,CT02,,,56,,7/31/2001,,,,143,1297
3987,7925,CT03,,,56,,7/30/2001,,,,143,1297
3988,7925,CT04,,,56,,7/30/2001,,,,143,1297
3989,7925,CT05,,,56,,8/8/2001,,,,143,1297
3990,7925,CT06,,,56,,8/7/2001,,,,143,1297
3991,55141,CT1,,,117,,4/1/2001,,,,650,835
3992,55141,CT2,,,90,,5/13/2001,,,,502,835
3993,55141,CT3,,,90,,5/13/2001,,,,502,835
4002,55144,STK1,,,150,,7/1/2001,,,,254,619
4003,55144,STK2,,,150,,9/13/2001,,,,254,619
4004,55144,STK3,,,150,,9/29/2001,,,,254,619
4005,55144,STK4,,,150,,9/29/2001,,,,254,619
4006,55146,CTGEN1,,,150,,10/28/2001,,,,254,609
4007,55146,CTGEN2,,,150,,11/7/2001,,,,254,609
4008,55146,CTGEN3,,,150,,12/4/2001,,,,254,609
4017,55148,1,,,45,ROUND,8/30/2000,,OTHER,,101,525
4018,55148,2,,,45,,8/30/2000,,,,101,525
4019,55148,3,,,45,,8/30/2000,,,,101,525
4020,55148,4,,,45,,8/30/2000,,,,101,525
4021,55149,LRG1,,,165,,8/1/2001,,,,254,317
4022,55149,LRG2,,,165,,11/8/2001,,,,254,317
4023,55149,LRG3,,,165,,12/1/2001,,,,254,317
4024,55151,CTG-1,,,131,,3/24/2002,,,,201,977
4025,55151,CTG-2,,,131,,7/1/2002,,,,201,977
4026,55151,CTG-3,,,131,,7/25/2002,,,,201,977
4027,55151,CTG-4,,,131,,10/1/2002,,,,201,977
4028,55153,CTG-1,,,130,,1/1/2001,,,,234,685
4029,55153,CTG-2,,,130,,1/1/2001,,,,234,685
4030,55153,CTG-3,,,130,,1/7/2001,,,,234,685
4031,55153,CTG-4,,,130,,1/7/2001,,,,234,685
4032,55154,1,,,150,,4/1/2001,,,,269,455
4033,55154,2,,,150,,4/1/2001,,,,269,455
4034,55164,GTG1,,,90,,3/11/2002,,,,548,782
4035,55164,GTG2,,,90,,2/19/2002,,,,548,783
4036,55165,GTG1,,,70,,5/17/2000,,,,454,10
4037,55165,GTG2,,,70,,4/13/2001,,,,454,10
4041,55166,CT-1,,,75,ROUND,7/1/2000,,OTHER,,254,620
4042,55166,CT-2,,,75,,7/1/2000,,,,254,620
4043,55166,CT-3,,,75,,7/1/2000,,,,254,620
4046,55168,CTG-1A,0,0,145,RECT,9/27/2002,,OTHER,,282,555
4047,55168,CTG-1B,0,0,145,RECT,4/1/2002,,OTHER,,282,555
4048,55170,1,,,132,,2/25/2003,,,,336,508
4049,55170,2,,,132,,2/25/2003,,,,336,508
4054,55172,GT-1,,,110,,6/1/2000,,,,254,473
4055,55172,GT-2,,,110,,6/1/2000,,,,254,473
4056,55172,GT-3,,,135,,2/5/2001,,,,254,473
4058,55173,CT1,,,175,,8/1/2002,,,,254,0
4059,55173,CT2,,,175,,8/1/2002,,,,254,0
4060,55173,CT3,,,175,,8/1/2002,,,,254,0
4061,55173,CT4,,,175,,8/1/2002,,,,254,0
4062,55174,1,,,150,ROUND,9/22/2000,,OTHER,24,24,652
4065,55176,1,,,150,,7/19/2001,,,,227,300
4066,55176,2,,,150,,7/26/2001,,,,227,300
4067,55177,A,,,225,,5/30/2001,,,,254,465
4068,55177,B,,,225,,4/1/2001,,,,254,465
4069,55178,CT-1,,,170,,7/1/2001,,,,255,950
4070,55178,CT-2,,,170,,7/1/2001,,,,255,950
4071,55179,CTGEN1,,,150,,7/23/2001,,,,254,2190
4072,50243,GEN4,,,250,,1/1/2001,,,,283,13
4073,55183,1,0,0,160,ROUND,1/30/2015,,OTHER,,254,636
4074,55183,2,0,0,160,ROUND,2/17/2015,,OTHER,,254,636
4077,55187,CHV1,,,125,,4/18/2002,,,,284,41
4078,55187,CHV2,,,125,,4/22/2002,,,,284,41
4079,55187,CHV3,,,125,,1/30/2002,,,,284,41
4080,55187,CHV4,,,125,,7/27/2001,,,,284,41
4081,55188,1,,,174,,7/6/2001,,,,267,605
4082,55188,2,,,174,,7/16/2001,,,,267,605
4089,55193,CT1,,,175,ROUND,7/30/2002,,OTHER,,266,342
4090,55193,CT2,,,175,ROUND,7/31/2002,,OTHER,,266,342
4097,55327,CTG-1,,,125,,6/1/2002,,,,284,21
4098,55327,CTG-2,,,125,,6/1/2002,,,,284,21
4099,55327,CTG-3,,,125,,6/1/2002,,,,284,21
4100,55196,1,,,75,,3/16/2000,,,,75,762
4101,55196,2,,,75,,3/16/2000,,,,75,762
4102,55197,AA-001,0,0,150,ROUND,3/19/2003,,OTHER,,254,337
4103,55197,AA-002,0,0,150,ROUND,4/9/2003,,OTHER,,254,337
4104,55197,AA-003,0,0,150,ROUND,4/18/2003,,OTHER,,254,337
4105,55198,GTG101,,,60,,7/1/2001,,,,502,566
4106,55198,GTG201,,,60,,7/4/2001,,,,502,566
4107,55198,GTG301,,,60,,7/7/2001,,,,502,566
4108,55198,GTG401,,,90,,6/25/2002,,,,548,566
4109,55198,GTG501,,,90,,10/6/2002,,,,548,566
4110,55199,1,,,126,,11/24/1999,,,,227,610
4116,55199,2,,,126,,11/24/1999,,,,227,610
4117,55199,3,,,126,,11/24/1999,,,,227,610
4118,55199,4,,,126,,11/24/1999,,,,227,610
4119,55199,5,,,125,,7/1/2001,6/30/2018,,,254,609
4119,55199,5,,,126,,7/1/2018,,,,201,609
4120,55199,6,,,125,,7/1/2001,6/30/2018,,,254,609
4120,55199,6,,,126,,7/1/2018,,,,201,609
4121,55199,7,,,125,,7/1/2001,6/30/2018,,,254,609
4121,55199,7,,,126,,7/1/2018,,,,201,609
4122,55199,8,,,125,,7/1/2001,6/30/2018,,,254,609
4122,55199,8,,,126,,7/1/2018,,,,201,609
4123,55199,9,,,125,,7/1/2001,6/30/2018,,,254,609
4123,55199,9,,,125,,7/1/2018,,,,201,609
4124,55200,CT5,,,148,,8/22/2000,,,,64,5262
4125,55200,CT6,,,148,,8/22/2000,,,,64,5262
4126,55201,GCTG1,,,50,,9/4/2000,,,,459,752
4127,55201,GCTG2,,,50,,9/4/2000,,,,459,752
4128,55202,CT01,,,45,,9/2/2000,,,,64,436
4129,55202,CT02,,,45,,9/4/2000,,,,64,436
4130,55202,CT03,,,45,,9/4/2000,,,,64,436
4131,55202,CT04,,,45,,9/4/2000,,,,64,436
4132,55202,CT05,,,47,,8/26/2001,,,,95,438
4133,55202,CT06,,,47,,8/30/2001,,,,95,438
4134,55202,CT07,,,47,,8/28/2001,,,,95,438
4135,55202,CT08,,,47,,8/28/2001,,,,95,438
4136,55204,KCTG1,,,50,,7/3/2001,,,,459,752
4137,55204,KCTG2,,,50,,7/9/2001,,,,459,752
4138,55206,CU1,,,171,,12/30/2001,,,,284,8
4139,55206,CU2,,,171,,12/30/2001,,,,284,8
4141,55207,CT7,,,45,,6/26/2000,,,,64,5230
4142,10682,GT4,,,,,2/19/2001,,,,,4242
4142,10682,MS4A,,,85,,5/1/2002,,,,76,4242
4142,10682,MS4B,,1,56,,6/20/2000,,,,99,4242
4143,10682,GT5,,,,,2/19/2001,,,,,4242
4143,10682,MS5A,,,85,,5/1/2002,,,,76,4242
4143,10682,MS5B,,1,56,,6/20/2000,,,,99,4242
4144,55210,1,,,120,,10/14/2002,,,,226,4148
4144,55210,MS1A,,,120,,7/1/2007,,,,226,4148
4144,55210,MS1B,,,175,,10/14/2002,,,,254,4148
4145,55211,1,,,180,,6/15/2002,,,,254,0
4146,55211,2,,,180,,8/17/2002,,,,254,0
4147,55212,1,,,180,,3/14/2001,,,,254,210
4148,55212,2,,,180,,5/14/2001,,,,254,210
4149,55215,GT1,,,145,,4/25/2001,,,,314,2870
4150,55215,GT2,,,145,,4/25/2001,,,,314,2870
4151,55215,GT3,,,145,,8/7/2001,,,,314,2870
4152,55215,GT4,,,145,,8/7/2001,,,,314,2870
4153,55217,X724,,,150,,5/6/2001,,,,299,13
4154,55217,X725,,,150,,5/6/2001,,,,299,13
4155,55218,H01,0,0,160,ROUND,6/14/2001,,OTHER,,254,351
4156,55218,H02,0,0,160,ROUND,6/6/2001,,OTHER,,254,351
4157,55219,S01,,,100,,2/14/2002,,,,177,289
4158,55219,S02,,,100,,5/17/2002,,,,177,289
4159,55219,S03,,,100,,2/21/2002,,,,177,289
4160,55219,S04,,,100,,4/1/2002,,,,177,289
4161,55219,S05,,,100,,4/1/2002,,,,177,289
4162,55219,S06,,,100,,6/30/2002,,,,177,289
4163,55219,S07,,,100,,4/8/2002,,,,177,289
4164,55219,S08,,,100,,7/1/2002,,,,177,289
4165,55220,A01,,,160,,5/25/2001,,,,254,329
4166,55220,A02,,,160,,6/3/2001,,,,254,329
4167,55221,G1,,,130,,6/2/2002,,,,71,266
4168,55221,G2,,,130,,7/14/2002,,,,71,266
4169,55221,G3,,,130,,6/2/2002,,,,71,266
4170,55221,G4,,,130,,7/2/2002,,,,71,266
4171,55221,G5,,,130,,6/26/2002,,,,71,266
4172,55221,G6,,,130,,6/21/2002,,,,71,266
4173,55221,G7,,,130,,5/24/2002,,,,189,266
4174,55222,CTG-1,,,71,,7/1/2000,,,,272,694
4175,55222,CTG-2,,,71,,7/1/2000,,,,272,694
4176,55222,CTG-3,,,71,,7/1/2000,,,,272,694
4177,55222,CTG-4,,,71,,7/1/2000,,,,272,694
4178,55222,CTG-5,,,71,,7/1/2000,,,,272,694
4179,55222,CTG-6,,,71,,7/1/2000,,,,272,694
4180,55222,CTG-7,,,71,,7/1/2000,,,,272,694
4181,55222,CTG-8,,,71,,7/1/2000,,,,272,694
4182,55223,GT-1,,,160,,12/21/2001,,,,282,460
4183,55224,EU-01,0,0,55,ROUND,8/12/2000,,OTHER,,369,490
4184,55224,EU-02,0,0,55,ROUND,8/21/2000,,OTHER,,369,490
4185,55224,EU-03,0,0,55,ROUND,8/30/2000,,OTHER,,369,490
4186,55224,EU-04,0,0,55,ROUND,9/8/2000,,OTHER,,369,490
4187,55225,CTG-1,,,142,,6/1/2002,,,,313,724
4188,55225,CTG-2,,,142,,6/1/2002,,,,313,724
4189,55225,CTG-3,,,142,,1/30/2003,,,,313,724
4190,55225,CTG-4,,,142,,2/5/2003,,,,313,724
4192,55226,GT1,,,160,,4/1/2002,,,,254,315
4193,55226,GT2,,,160,,4/1/2002,,,,254,315
4194,55226,GT3,,,160,,7/1/2002,,,,254,315
4195,55226,GT4,,,160,,7/1/2002,,,,254,315
4212,55228,G1CT1,,,60,,7/18/2000,,,,71,1040
4213,55228,G1CT2,,,60,,7/18/2000,,,,71,1040
4214,55228,G2CT1,,,60,,7/19/2000,,,,71,1040
4215,55228,G2CT2,,,60,,7/13/2000,,,,71,1040
4216,55228,G3CT1,,,60,,7/17/2000,,,,71,1040
4217,55228,G3CT2,,,60,,7/11/2000,,,,71,1040
4218,55228,G4CT1,,,60,,7/17/2000,,,,71,1040
4219,55228,G4CT2,,,60,,7/14/2000,,,,71,1040
4220,55229,G1CT1,,,60,,7/10/2001,,,,71,877
4221,55229,G1CT2,,,60,,7/10/2001,,,,71,877
4222,55229,G2CT1,,,60,,7/17/2001,,,,71,877
4223,55229,G2CT2,,,60,,7/18/2001,,,,71,877
4224,55229,G3CT1,,,60,,7/11/2001,,,,71,877
4225,55229,G3CT2,,,60,,7/11/2001,,,,71,877
4226,55229,G4CT1,,,60,,7/12/2001,,,,71,877
4227,55229,G4CT2,,,60,,7/12/2001,,,,71,877
4236,55230,CT-1,0,,165,ROUND,10/1/2005,,OTHER,,255,1102
4237,55230,CT-2,0,,165,ROUND,10/1/2005,,OTHER,,255,1102
4238,55231,1,,,200,,3/28/2002,,,,284,31
4239,55231,2,,,200,,4/17/2002,,,,284,31
4240,55232,CT1,,,100,ROUND,7/1/2002,,OTHER,,177,350
4241,55232,CT2,,,100,ROUND,7/1/2002,,OTHER,,177,350
4242,55232,CT3,,,100,ROUND,7/1/2002,,OTHER,,177,350
4243,55232,CT4,,,100,ROUND,7/1/2002,,OTHER,,177,350
4244,55232,CT5,,,100,ROUND,7/1/2002,,OTHER,,177,350
4245,55232,CT6,,,100,ROUND,7/1/2002,,OTHER,,177,350
4246,55232,CT7,,,100,ROUND,8/2/2002,,OTHER,,177,350
4247,55232,CT8,,,100,ROUND,8/7/2002,,OTHER,,177,350
4248,55233,EU-1A,,,53,RECT,9/16/2001,,OTHER,,161,0
4249,55233,EU-1B,,,53,,9/16/2001,,,,161,0
4250,55233,EU-2A,,,53,,9/13/2001,,,,161,0
4251,55233,EU-2B,,,53,,9/13/2001,,,,161,0
4252,55233,EU-3A,,,53,,9/11/2001,,,,161,0
4253,55233,EU-3B,,,53,,9/11/2001,,,,161,0
4254,55233,EU-4A,,,53,,8/29/2001,,,,161,0
4255,55233,EU-4B,,,53,,8/29/2001,,,,161,0
4256,55233,EU-5A,,,53,,9/1/2001,,,,161,0
4257,55233,EU-5B,,,53,,9/1/2001,,,,161,0
4258,55234,CT1,,,92,,5/8/2001,,,,177,762
4259,55234,CT2,,,92,,5/8/2001,,,,177,762
4260,55234,CT3,,,92,,5/10/2001,,,,177,762
